33,0,0,1,0,0,0,0,0,0,0,5
33,0,1,0,0,0,0,0,0,0,1,6
33,0,0,0,0,1,0,0,0,0,0,7
33,0,1,0,0,0,1,0,0,0,0,8
33,0,0,0,1,0,0,1,0,0,0,9
34,0,0,1,0,0,1,0,0,0,0,1
34,0,0,0,1,0,0,0,0,0,0,2
34,0,0,0,0,1,0,0,0,0,0,3
34,0,0,0,0,0,0,0,1,0,0,4
34,0,1,1,0,1,0,0,0,0,0,5
34,0,0,1,0,0,0,1,0,0,0,6
34,1,0,0,0,0,0,0,0,0,0,7
34,0,0,0,0,0,0,0,0,0,0,8
34,0,0,0,0,0,0,0,0,0,1,9
34,0,0,0,0,0,1,0,0,0,0,10
35,0,0,0,0,0,0,0,0,0,0,1
35,0,0,0,0,0,0,0,0,0,0,2
35,0,0,0,0,0,0,0,0,0,0,3
35,0,1,0,0,1,1,0,0,0,0,4
35,0,0,0,0,0,0,0,0,0,1,5
35,0,0,0,1,0,0,0,0,1,0,6
35,0,0,1,0,0,0,0,0,0,0,7
36,0,0,0,0,0,1,1,0,0,0,1
36,0,0,0,0,0,1,1,0,0,0,2
36,0,0,0,0,0,0,0,0,0,0,3
36,0,0,0,0,0,0,1,0,0,1,4
37,0,0,0,0,0,1,0,0,0,0,1
37,0,0,0,0,0,0,0,0,0,0,2
37,0,0,0,0,0,0,0,0,0,0,3
37,0,0,0,0,0,1,0,0,0,1,4
37,1,0,0,0,0,0,0,0,0,0,5
37,0,0,0,1,0,0,0,0,0,0,6
38,1,0,0,0,0,0,1,0,0,0,1
38,0,0,0,0,0,0,0,0,0,0,2
38,0,0,1,0,0,0,0,0,0,0,3
38,0,0,0,0,0,0,0,0,0,0,4
38,0,0,1,0,0,0,0,0,0,0,5
39,0,0,0,0,0,0,0,0,0,0,1
39,0,1,0,0,0,1,0,0,0,0,2
39,0,0,0,0,0,0,0,0,1,0,3
39,0,0,0,0,1,0,0,0,0,0,4
39,0,0,0,0,0,0,0,0,0,0,5
39,0,0,0,0,0,0,0,1,0,0,6
39,0,0,0,0,0,1,0,0,0,0,7
39,0,0,0,1,0,0,0,0,0,0,8
39,0,0,0,0,0,1,0,0,0,0,9
40,0,0,0,0,0,0,0,0,1,0,1
40,0,0,0,0,0,0,0,0,0,1,2
40,0,0,0,0,1,0,0,0,0,0,3
40,0,0,0,0,0,0,0,0,0,0,4
40,0,0,0,0,1,0,0,0,0,0,5
41,0,0,0,1,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,0,0,0,2
41,0,1,1,0,0,0,0,0,0,0,3
41,0,0,0,1,0,0,0,0,0,0,4
42,0,0,0,0,0,0,1,0,0,1,1
42,0,0,0,0,0,0,0,0,0,0,2
42,0,1,0,0,1,1,0,0,0,0,3
42,0,0,0,0,0,0,0,0,0,0,4
42,0,0,0,0,0,1,0,0,0,0,5
42,0,0,0,0,0,0,0,0,1,0,6
42,0,0,0,0,0,0,0,0,0,0,7
43,0,0,0,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,0,0,0,2
43,0,0,0,0,0,0,0,0,0,0,3
43,0,0,0,0,0,0,0,0,0,0,4
44,0,0,0,0,0,0,0,0,0,0,1
44,0,1,0,0,0,0,0,0,0,0,2
44,1,0,0,0,0,0,0,0,0,0,3
44,0,0,0,0,1,0,1,0,0,1,4
44,0,1,0,0,0,0,0,0,0,0,5
44,0,0,0,0,0,0,1,0,0,0,6
44,0,0,0,0,0,0,0,0,0,0,7
44,0,0,0,0,0,0,1,0,1,0,8
44,0,1,0,0,0,1,0,0,0,0,9
44,0,0,0,1,1,0,1,1,0,0,10
45,0,0,0,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,0,0,1,2
45,0,0,0,0,0,0,0,1,0,0,3
45,0,0,0,0,0,0,0,0,0,0,4
45,0,0,0,0,0,0,0,0,0,1,5
45,0,0,0,0,1,0,0,0,0,0,6
45,0,0,0,0,0,0,0,0,0,0,7
45,0,0,0,0,0,0,0,0,0,0,8
45,0,0,0,0,0,0,0,0,0,0,9
45,0,0,0,1,0,0,0,0,0,0,10
46,0,0,0,0,0,0,0,0,0,0,1
46,1,0,0,0,0,1,1,0,0,0,2
46,0,0,1,0,0,1,0,0,0,0,3
46,1,0,0,0,0,0,0,0,0,0,4
46,0,0,0,0,0,0,0,0,0,0,5
47,0,0,0,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,1,0,0,2
47,0,0,0,0,0,0,0,0,1,0,3
47,0,0,0,0,0,0,0,0,0,1,4
47,0,0,0,0,0,0,1,0,0,0,5
47,0,0,0,0,0,0,0,0,1,1,6
48,0,0,0,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,0,0,0,2
48,0,0,0,0,0,0,0,0,0,0,3
48,0,0,0,0,0,0,0,1,0,0,4
49,0,0,0,0,0,1,1,0,1,0,1
49,1,0,0,0,1,0,0,0,0,0,2
49,0,1,0,0,0,0,0,0,0,0,3
49,0,0,1,0,0,0,0,1,0,0,4
49,0,0,0,0,0,0,0,0,0,0,5
49,0,0,0,0,0,0,0,0,0,0,6
49,0,0,0,0,0,0,0,0,0,0,7
