1.00000 0.00000 -0.20340 -0.45899 -2.98142 -0.20386 -0.21122 0.04884
1.00000 0.00000 -0.20346 -0.45899 -1.03693 -0.20392 -0.23790 0.04880
1.00000 0.00000 -0.20361 -0.45899 -2.09856 -0.20409 -0.24240 0.04875
1.00000 0.00000 -0.20352 -0.45899 -2.98142 -0.20398 -0.20238 0.04870
1.00000 0.00000 -0.20371 -0.45899 -1.51124 -0.20418 -0.27435 0.04866
1.00000 0.00000 -0.20352 -0.45899 -1.51124 -0.20399 -0.24511 0.04861
1.00000 0.00000 -0.20353 -0.45899 -3.00756 -0.20399 -0.25610 0.04856
1.00000 0.00000 -0.20344 -0.45899 -1.51124 -0.20390 -0.22784 0.04852
1.00000 0.00000 -0.20340 -0.45899 -3.00756 -0.20386 -0.23814 0.04847
1.00000 0.00000 -0.20341 -0.45899 -1.03693 -0.20387 -0.10150 0.04842
1.00000 0.00000 -0.20370 -0.45899 -1.03693 -0.20417 -0.23770 0.04838
1.00000 0.00000 -0.20347 -0.45899 -1.03693 -0.20393 -0.27435 0.04833
1.00000 0.00000 -0.20365 -0.45899 -1.03693 -0.20413 -0.27435 0.04829
1.00000 0.00000 -0.20364 -0.45899 -1.51124 -0.20411 -0.27435 0.04824
1.00000 0.00000 -0.20367 -0.45899 -1.03693 -0.20415 -0.27435 0.04819
1.00000 0.00000 -0.20354 -0.45899 -1.03693 -0.20400 -0.15794 0.04815
1.00000 0.00000 -0.20354 -0.45899 -3.00756 -0.20401 -0.25610 0.04810
1.00000 0.00000 -0.20348 -0.45899 -2.98142 -0.20395 -0.26127 0.04805
1.00000 0.00000 -0.20356 -0.45899 -1.03693 -0.20403 -0.25609 0.04801
1.00000 0.00000 -0.20346 -0.45899 -1.51124 -0.20392 -0.21515 0.04796
1.00000 0.00000 -0.20366 -0.45899 -3.00756 -0.20413 -0.23068 0.04791
1.00000 0.00000 -0.20345 -0.45899 -2.09856 -0.20391 -0.24576 0.04787
1.00000 0.00000 -0.20355 -0.45899 -2.09856 -0.20401 -0.24148 0.04782
1.00000 0.00000 -0.20375 -0.45899 -1.03693 -0.20423 -0.24582 0.04778
1.00000 0.00000 -0.20357 -0.45899 -2.98142 -0.20403 -0.27435 0.04773
1.00000 0.00000 -0.20357 -0.45899 -2.98142 -0.20403 -0.25287 0.04768
1.00000 0.00000 -0.20355 -0.45899 -2.09856 -0.20401 -0.27435 0.04764
1.00000 0.00000 -0.20356 -0.45899 -2.09856 -0.20403 -0.22417 0.04759
1.00000 0.00000 -0.20361 -0.45899 -2.98142 -0.20408 -0.24699 0.04754
1.00000 0.00000 -0.20363 -0.45899 -2.98142 -0.20410 -0.27435 0.04750
1.00000 0.00000 -0.20351 -0.45899 -2.09856 -0.20400 -0.13795 0.04745
1.00000 0.00000 -0.20345 -0.45899 -2.09856 -0.20391 -0.27435 0.04741
1.00000 0.00000 -0.20366 -0.45899 -1.03693 -0.20413 -0.27435 0.04736
1.00000 0.00000 -0.20361 -0.45899 -2.09856 -0.20408 -0.22873 0.04731
1.00000 0.00000 -0.20371 -0.45899 -3.00756 -0.20418 -0.27435 0.04727
1.00000 0.00000 -0.20360 -0.45899 -1.51124 -0.20407 -0.24615 0.04722
1.00000 0.00000 -0.20363 -0.45899 -2.09856 -0.20410 -0.25373 0.04717
1.00000 0.00000 -0.20355 -0.45899 -2.09856 -0.20402 -0.21416 0.04713
1.00000 0.00000 -0.20356 -0.45899 -3.00756 -0.20402 -0.27435 0.04708
1.00000 0.00000 -0.20348 -0.45899 -1.51124 -0.20395 -0.20453 0.04703
1.00000 0.00000 -0.20366 -0.45899 -1.51124 -0.20413 -0.27435 0.04699
1.00000 0.00000 -0.20348 -0.45899 -2.09856 -0.20395 -0.27435 0.04694
1.00000 0.00000 -0.20336 -0.45899 -3.00756 -0.20381 -0.16390 0.04690
1.00000 0.00000 -0.20355 -0.45899 -1.51124 -0.20401 -0.21072 0.04685
1.00000 0.00000 -0.20359 -0.45899 -1.03693 -0.20406 -0.24011 0.04680
1.00000 0.00000 -0.20348 -0.45899 -1.51124 -0.20394 -0.27435 0.04676
1.00000 0.00000 -0.20363 -0.45899 -2.98142 -0.20410 -0.27435 0.04671
1.00000 0.00000 -0.20352 -0.45899 -2.98142 -0.20398 -0.22070 0.04666
1.00000 0.00000 -0.20357 -0.45899 -3.00756 -0.20403 -0.27435 0.04662
1.00000 0.00000 -0.20364 -0.45899 -1.03693 -0.20411 -0.27435 0.04657
1.00000 0.00000 -0.20372 -0.45899 -1.51124 -0.20419 -0.27435 0.04652
1.00000 0.00000 -0.20372 -0.45899 -1.51124 -0.20419 -0.27435 0.04648
1.00000 0.00000 -0.20344 -0.45899 -2.09856 -0.20390 -0.23608 0.04643
1.00000 0.00000 -0.20351 -0.45899 -1.51124 -0.20400 -0.14043 0.04639
1.00000 0.00000 -0.20371 -0.45899 -3.00756 -0.20419 -0.27435 0.04634
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.04629
1.00000 0.00000 -0.20357 -0.45899 -1.03693 -0.20404 -0.27435 0.04625
1.00000 0.00000 -0.20353 -0.45899 -2.09856 -0.20399 -0.16520 0.04620
1.00000 0.00000 -0.20369 -0.45899 -2.09856 -0.20417 -0.25015 0.04615
1.00000 0.00000 -0.20366 -0.45899 -1.51124 -0.20414 -0.21937 0.04611
1.00000 0.00000 -0.20363 -0.45899 -2.98142 -0.20410 -0.27435 0.04606
1.00000 0.00000 -0.20359 -0.45899 -3.00756 -0.20406 -0.27435 0.04601
1.00000 0.00000 -0.20379 -0.45899 -2.09856 -0.20427 -0.27435 0.04597
1.00000 0.00000 -0.20357 -0.45899 -1.51124 -0.20404 -0.27435 0.04592
1.00000 0.00000 -0.20346 -0.45899 -2.09856 -0.20392 -0.21099 0.04588
1.00000 0.00000 -0.20362 -0.45899 -2.09856 -0.20409 -0.27435 0.04583
1.00000 0.00000 -0.20368 -0.45899 -2.98142 -0.20415 -0.27435 0.04578
1.00000 0.00000 -0.20357 -0.45899 -1.03693 -0.20403 -0.23590 0.04574
1.00000 0.00000 -0.20339 -0.45899 -2.98142 -0.20385 -0.19411 0.04569
1.00000 0.00000 -0.20375 -0.45899 -2.09856 -0.20422 -0.27435 0.04564
1.00000 0.00000 -0.20349 -0.45899 -1.03693 -0.20395 -0.27435 0.04560
1.00000 0.00000 -0.20362 -0.45899 -1.51124 -0.20409 -0.27435 0.04555
1.00000 0.00000 -0.20361 -0.45899 -1.51124 -0.20408 -0.27435 0.04551
1.00000 0.00000 -0.20362 -0.45899 -1.51124 -0.20409 -0.27435 0.04546
1.00000 0.00000 -0.20365 -0.45899 -1.03693 -0.20413 -0.27435 0.04541
1.00000 0.00000 -0.20365 -0.45899 -3.00756 -0.20413 -0.27435 0.04537
1.00000 0.00000 -0.20356 -0.45899 -2.09856 -0.20403 -0.27435 0.04532
1.00000 0.00000 -0.20361 -0.45899 -1.51124 -0.20408 -0.27435 0.04527
1.00000 0.00000 -0.20362 -0.45899 -2.09856 -0.20409 -0.27435 0.04523
1.00000 0.00000 -0.20363 -0.45899 -3.00756 -0.20410 -0.27435 0.04518
1.00000 0.00000 -0.20354 -0.45899 -3.00756 -0.20400 -0.23304 0.04513
1.00000 0.00000 -0.20365 -0.45899 -3.00756 -0.20412 -0.27435 0.04509
1.00000 0.00000 -0.20367 -0.45899 -1.51124 -0.20415 -0.27435 0.04504
1.00000 0.00000 -0.20370 -0.45899 -2.98142 -0.20418 -0.22550 0.04500
1.00000 0.00000 -0.20364 -0.45899 -1.03693 -0.20411 -0.27435 0.04495
1.00000 0.00000 -0.20366 -0.45899 -1.51124 -0.20413 -0.27435 0.04490
1.00000 0.00000 -0.20363 -0.45899 -1.51124 -0.20410 -0.27435 0.04486
1.00000 0.00000 -0.20360 -0.45899 -1.03693 -0.20407 -0.27435 0.04481
1.00000 0.00000 -0.20366 -0.45899 -1.03693 -0.20414 -0.23077 0.04476
1.00000 0.00000 -0.20369 -0.45899 -1.03693 -0.20416 -0.27435 0.04472
1.00000 0.00000 -0.20371 -0.45899 -1.03693 -0.20419 -0.27435 0.04467
1.00000 0.00000 -0.20372 -0.45899 -2.98142 -0.20419 -0.27435 0.04462
1.00000 0.00000 -0.20371 -0.45899 -1.03693 -0.20422 -0.22808 0.04458
1.00000 0.00000 -0.20353 -0.45899 -3.00756 -0.20399 -0.27435 0.04453
1.00000 0.00000 -0.20347 -0.45899 -3.00756 -0.20393 -0.27435 0.04449
1.00000 0.00000 -0.20356 -0.45899 -2.09856 -0.20402 -0.27435 0.04444
1.00000 0.00000 -0.20361 -0.45899 -1.03693 -0.20408 -0.27435 0.04439
1.00000 0.00000 -0.20370 -0.45899 -1.03693 -0.20418 -0.27435 0.04435
1.00000 0.00000 -0.20374 -0.45899 -1.03693 -0.20422 -0.27435 0.04430
1.00000 0.00000 -0.20371 -0.45899 -2.98142 -0.20418 -0.27435 0.04425
1.00000 0.00000 -0.20376 -0.45899 -3.00756 -0.20424 -0.27435 0.04421
1.00000 0.00000 -0.20370 -0.45899 -3.00756 -0.20417 -0.27435 0.04416
1.00000 0.00000 -0.20371 -0.45899 -2.09856 -0.20419 -0.27435 0.04411
1.00000 0.00000 -0.20370 -0.45899 -2.98142 -0.20418 -0.27435 0.04407
1.00000 0.00000 -0.20366 -0.45899 -1.51124 -0.20413 -0.27435 0.04402
1.00000 0.00000 -0.20379 -0.45899 -1.51124 -0.20427 -0.27435 0.04398
1.00000 0.00000 -0.20370 -0.45899 -2.09856 -0.20417 -0.27435 0.04393
1.00000 0.00000 -0.20362 -0.45899 -2.98142 -0.20410 -0.27435 0.04388
1.00000 0.00000 -0.20376 -0.45899 -1.51124 -0.20424 -0.27435 0.04384
1.00000 0.00000 -0.20372 -0.45899 -1.51124 -0.20420 -0.27435 0.04379
1.00000 0.00000 -0.20367 -0.45899 -1.03693 -0.20415 -0.27435 0.04374
1.00000 0.00000 -0.20376 -0.45899 -1.51124 -0.20424 -0.27435 0.04370
1.00000 0.00000 -0.20377 -0.45899 -2.09856 -0.20425 -0.27435 0.04365
1.00000 0.00000 -0.20366 -0.45899 -2.09856 -0.20413 -0.22482 0.04361
1.00000 0.00000 -0.20359 -0.45899 -3.00756 -0.20406 -0.27435 0.04356
1.00000 0.00000 -0.20357 -0.45899 -2.98142 -0.20403 -0.27435 0.04351
1.00000 0.00000 -0.20365 -0.45899 -1.51124 -0.20413 -0.27435 0.04347
1.00000 0.00000 -0.20370 -0.45899 -1.03693 -0.20418 -0.27435 0.04342
1.00000 0.00000 -0.20375 -0.45899 -1.51124 -0.20423 -0.27435 0.04337
1.00000 0.00000 -0.20367 -0.45899 -2.09856 -0.20414 -0.27435 0.04333
1.00000 0.00000 -0.20370 -0.45899 -1.03693 -0.20418 -0.27435 0.04328
1.00000 0.00000 -0.20375 -0.45899 -3.00756 -0.20423 -0.27435 0.04323
1.00000 0.00000 -0.20371 -0.45899 -1.51124 -0.20418 -0.27435 0.04319
1.00000 0.00000 -0.20373 -0.45899 -3.00756 -0.20420 -0.27435 0.04314
1.00000 0.00000 -0.20374 -0.45899 -2.98142 -0.20422 -0.27435 0.04310
1.00000 0.00000 -0.20377 -0.45899 -2.98142 -0.20425 -0.27435 0.04305
1.00000 0.00000 -0.20370 -0.45899 -2.09856 -0.20417 -0.27435 0.04300
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04296
1.00000 0.00000 -0.20372 -0.45899 -1.03693 -0.20429 -0.23605 0.04291
1.00000 0.00000 -0.20379 -0.45899 -1.03693 -0.20427 -0.27435 0.04286
1.00000 0.00000 -0.20368 -0.45899 -1.51124 -0.20415 -0.27435 0.04282
1.00000 0.00000 -0.20368 -0.45899 -1.03693 -0.20415 -0.27435 0.04277
1.00000 0.00000 -0.20378 -0.45899 -1.51124 -0.20426 -0.27435 0.04272
1.00000 0.00000 -0.20370 -0.45899 -1.03693 -0.20418 -0.27435 0.04268
1.00000 0.00000 -0.20372 -0.45899 -2.09856 -0.20420 -0.27435 0.04263
1.00000 0.00000 -0.20370 -0.45899 -1.03693 -0.20418 -0.23979 0.04259
1.00000 0.00000 -0.20372 -0.45899 -2.98142 -0.20420 -0.27435 0.04254
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.04249
1.00000 0.00000 -0.20375 -0.45899 -2.98142 -0.20423 -0.27435 0.04245
1.00000 0.00000 -0.20378 -0.45899 -1.03693 -0.20426 -0.27435 0.04240
1.00000 0.00000 -0.20362 -0.45899 -2.09856 -0.20410 -0.22405 0.04235
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.04231
1.00000 0.00000 -0.20374 -0.45899 -2.98142 -0.20422 -0.27435 0.04226
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.04222
1.00000 0.00000 -0.20364 -0.45899 -1.51124 -0.20412 -0.27435 0.04217
1.00000 0.00000 -0.20369 -0.45899 -3.00756 -0.20417 -0.27435 0.04212
1.00000 0.00000 -0.20366 -0.45899 -2.09856 -0.20413 -0.27435 0.04208
1.00000 0.00000 -0.20377 -0.45899 -3.00756 -0.20425 -0.27435 0.04203
1.00000 0.00000 -0.20374 -0.45899 -2.98142 -0.20422 -0.27435 0.04198
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04194
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04189
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.04184
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04180
1.00000 0.00000 -0.20375 -0.45899 -2.09856 -0.20423 -0.27435 0.04175
1.00000 0.00000 -0.20364 -0.45899 -3.00756 -0.20411 -0.27435 0.04171
1.00000 0.00000 -0.20374 -0.45899 -2.98142 -0.20422 -0.27435 0.04166
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04161
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04157
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04152
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.04147
1.00000 0.00000 -0.20374 -0.45899 -1.51124 -0.20422 -0.27435 0.04143
1.00000 0.00000 -0.20378 -0.45899 -3.00756 -0.20426 -0.27435 0.04138
1.00000 0.00000 -0.20377 -0.45899 -2.98142 -0.20425 -0.27435 0.04133
1.00000 0.00000 -0.20367 -0.45899 -2.98142 -0.20414 -0.27435 0.04129
1.00000 0.00000 -0.20378 -0.45899 -1.03693 -0.20426 -0.27435 0.04124
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04120
1.00000 0.00000 -0.20377 -0.45899 -2.09856 -0.20425 -0.27435 0.04115
1.00000 0.00000 -0.20378 -0.45899 -2.09856 -0.20427 -0.27435 0.04110
1.00000 0.00000 -0.20369 -0.45899 -1.03693 -0.20417 -0.27435 0.04106
1.00000 0.00000 -0.20372 -0.45899 -1.03693 -0.20420 -0.27435 0.04101
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.04096
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04092
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04087
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04082
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04078
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04073
1.00000 0.00000 -0.20370 -0.45899 -1.51124 -0.20418 -0.27435 0.04069
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04064
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.04059
1.00000 0.00000 -0.20377 -0.45899 -1.03693 -0.20426 -0.27435 0.04055
1.00000 0.00000 -0.20379 -0.45899 -2.09856 -0.20427 -0.27435 0.04050
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.04045
1.00000 0.00000 -0.20373 -0.45899 -3.00756 -0.20420 -0.27435 0.04041
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04036
1.00000 0.00000 -0.20378 -0.45899 -1.03693 -0.20426 -0.27435 0.04032
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.04027
1.00000 0.00000 -0.20375 -0.45899 -2.09856 -0.20423 -0.27435 0.04022
1.00000 0.00000 -0.20371 -0.45899 -1.03693 -0.20421 -0.22885 0.04018
1.00000 0.00000 -0.20378 -0.45899 -2.09856 -0.20426 -0.27435 0.04013
1.00000 0.00000 -0.20368 -0.45899 -3.00756 -0.20415 -0.27435 0.04008
1.00000 0.00000 -0.20378 -0.45899 -1.51124 -0.20426 -0.27435 0.04004
1.00000 0.00000 -0.20377 -0.45899 -2.98142 -0.20426 -0.27435 0.03999
1.00000 0.00000 -0.20379 -0.45899 -1.03693 -0.20427 -0.27435 0.03994
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03990
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03985
1.00000 0.00000 -0.20374 -0.45899 -1.51124 -0.20422 -0.27435 0.03981
1.00000 0.00000 -0.20377 -0.45899 -2.98142 -0.20425 -0.27435 0.03976
1.00000 0.00000 -0.20377 -0.45899 -2.98142 -0.20426 -0.27435 0.03971
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03967
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03962
1.00000 0.00000 -0.20374 -0.45899 -1.03693 -0.20422 -0.27435 0.03957
1.00000 0.00000 -0.20374 -0.45899 -1.03693 -0.20422 -0.27435 0.03953
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03948
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03943
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03939
1.00000 0.00000 -0.20374 -0.45899 -2.09856 -0.20422 -0.27435 0.03934
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03930
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03925
1.00000 0.00000 -0.20377 -0.45899 -1.03693 -0.20425 -0.27435 0.03920
1.00000 0.00000 -0.20375 -0.45899 -1.03693 -0.20423 -0.27435 0.03916
1.00000 0.00000 -0.20377 -0.45899 -1.51124 -0.20425 -0.27435 0.03911
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03906
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03902
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03897
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03892
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03888
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03883
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03879
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03874
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03869
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03865
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03860
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03855
1.00000 0.00000 -0.20373 -0.45899 -1.51124 -0.20429 -0.23788 0.03851
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03846
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03842
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03837
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03832
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03828
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03823
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03818
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03814
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03809
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03804
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03800
1.00000 0.00000 -0.20366 -0.45899 -2.98142 -0.20413 -0.27435 0.03795
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03791
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03786
1.00000 0.00000 -0.20379 -0.45899 -1.51124 -0.20427 -0.27435 0.03781
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03777
1.00000 0.00000 -0.20377 -0.45899 -1.03693 -0.20425 -0.27435 0.03772
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03767
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03763
1.00000 0.00000 -0.20376 -0.45899 -2.98142 -0.20424 -0.27435 0.03758
1.00000 0.00000 -0.20378 -0.45899 -1.03693 -0.20427 -0.27435 0.03753
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03749
1.00000 0.00000 -0.20378 -0.45899 -2.98142 -0.20426 -0.27435 0.03744
1.00000 0.00000 -0.20372 -0.45899 -1.03693 -0.20420 -0.27435 0.03740
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03735
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03730
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03726
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03721
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03716
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03712
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03707
1.00000 0.00000 -0.20378 -0.45899 -2.09856 -0.20426 -0.27435 0.03703
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03698
1.00000 0.00000 -0.20381 -0.45899 -2.09856 -0.20429 -0.27435 0.03693
1.00000 0.00000 -0.20381 -0.45899 -1.03693 -0.20429 -0.27435 0.03689
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03684
1.00000 0.00000 -0.20378 -0.45899 -2.98142 -0.20426 -0.27435 0.03679
1.00000 0.00000 -0.20378 -0.45899 -3.00756 -0.20426 -0.27435 0.03675
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03670
1.00000 0.00000 -0.20374 -0.45899 -2.09856 -0.20429 -0.24306 0.03665
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03661
1.00000 0.00000 -0.20381 -0.45899 -3.00756 -0.20429 -0.27435 0.03656
1.00000 0.00000 -0.20381 -0.45899 -1.51124 -0.20429 -0.27435 0.03652
1.00000 0.00000 -0.20378 -0.45899 -1.51124 -0.20426 -0.27435 0.03647
1.00000 0.00000 -0.20378 -0.45899 -1.51124 -0.20426 -0.27435 0.03642
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03638
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03633
1.00000 0.00000 -0.20378 -0.45899 -3.00756 -0.20426 -0.27435 0.03628
1.00000 0.00000 -0.20381 -0.45899 -2.98142 -0.20429 -0.27435 0.03624
